external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
168492,"Amaranth leaves, cooked, boiled, drained, with salt",Vegetables,,Vegetables and Vegetable Products,100,g,21.0,2.11,4.11,0.18,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168492/nutrients
169202,"Amaranth leaves, cooked, boiled, drained, without salt",Vegetables,,Vegetables and Vegetable Products,100,g,21.0,2.11,4.11,0.18,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169202/nutrients
168385,"Amaranth leaves, raw",Vegetables,,Vegetables and Vegetable Products,100,g,23.0,2.46,4.02,0.33,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168385/nutrients
167590,"Andrea's, Gluten Free Soft Dinner Roll",Cereals and Tubers,,Baked Products,100,g,257.0,5.65,40.2,8.2,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167590/nutrients
172345,"Animal fat, bacon grease",Fats and Oils,,Fats and Oils,100,g,897.0,0.0,0.0,99.5,https://fdc.nal.usda.gov/fdc-app.html#/food-details/172345/nutrients
167771,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,46.0,0.1,11.3,0.13,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167771/nutrients
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",Fruits,,Fruits and Fruit Juices,100,g,48.0,0.12,11.5,0.17,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167800/nutrients
173933,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,46.0,0.1,11.3,0.13,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173933/nutrients
173935,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,47.0,0.14,11.5,0.1,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173935/nutrients
167775,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water, with added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,47.0,0.14,11.5,0.1,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167775/nutrients
168188,"Apple juice, frozen concentrate, unsweetened, undiluted, with added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,166.0,0.51,41.0,0.37,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168188/nutrients
173934,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,166.0,0.51,41.0,0.37,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173934/nutrients
