external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
529-xls,"Poroto Colorado, semilla, seco",Verduras,,Verduras,100,g,333,19.6,61,1.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
53,"Alfalfa, hoja, fresca, cruda - Medicago sativa",Verduras,,Verduras,100,g,57,6.6,6.8,0.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/53.htm
53-xls,"Alfalfa, hoja, fresca, cruda",Verduras,,Verduras,100,g,57,6.6,6.8,0.4,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
530,"Poroto Carioca, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,336,20,62,0.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/530.htm
530-xls,"Poroto Carioca, semilla, seco",Verduras,,Verduras,100,g,336,20,62,0.9,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
531,"Poroto Grand Berry, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,336,21.5,60.4,1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/531.htm
531-xls,"Poroto Grand Berry, semilla, seco",Verduras,,Verduras,100,g,336,21.5,60.4,1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
532,"Poroto Great Northern, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,326,21,60.6,0.5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/532.htm
532-xls,"Poroto Great Northern, semilla, seco",Verduras,,Verduras,100,g,326,21,60.6,0.5,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
533,"Poroto Negro, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,306,20.6,61.5,1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/533.htm
533-xls,"Poroto Negro, semilla, seco",Verduras,,Verduras,100,g,306,20.6,61.5,1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
534,"Poroto Novy Bean, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,336,26,55.6,1.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/534.htm
534-xls,"Poroto Novy Bean, semilla, seco",Verduras,,Verduras,100,g,336,26,55.6,1.1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
535,"Poroto Oval, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,328,18.2,63.7,1.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/535.htm
535-xls,"Poroto Oval, semilla, seco",Verduras,,Verduras,100,g,328,18.2,63.7,1.1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
536,"Poroto Pallares, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,322,16.6,63.3,0.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/536.htm
536-xls,"Poroto Pallares, semilla, seco",Verduras,,Verduras,100,g,322,16.6,63.3,0.6,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
537,"Poroto Small Red, semilla, seco - Phaseolus vulgaris",Verduras,,Verduras,100,g,336,25.3,56.7,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/537.htm
537-xls,"Poroto Small Red, semilla, seco",Verduras,,Verduras,100,g,336,25.3,56.7,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
538,"Soja FT11, poroto seco - Glycine max",Verduras,,Verduras,100,g,368,36.9,39.8,6.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/538.htm
538-xls,"Soja FT11, poroto seco",Verduras,,Verduras,100,g,368,36.9,39.8,6.8,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
539,"Diente de león, hoja - Taraxacum officinale",Verduras,,Verduras,100,g,33,2.6,6.6,0.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/539.htm
539-xls,"Diente de león, hoja",Verduras,,Verduras,100,g,33,2.6,6.6,0.4,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
540,"Lengua de vaca, hojas, tejido fresco, parte comestible - Rumex spp.",Verduras,,Verduras,100,g,43,3.1,7.6,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/540.htm
540-xls,"Lengua de vaca, hojas, tejido fresco, parte comestible",Verduras,,Verduras,100,g,43,3.1,7.6,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
541,"Yuyo colorado, hoja - Amarantus quitensis",Verduras,,Verduras,100,g,60,4.1,11.1,0.7,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/541.htm
541-xls,"Yuyo colorado, hoja",Verduras,,Verduras,100,g,60,4.1,11.1,0.7,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
542,Doca - Morrenia odorata,Frutas,,Frutas,100,g,49,1.6,11.5,1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/542.htm
542-xls,Doca,Frutas,,Frutas,100,g,49,1.6,11.5,1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Frutas.xls
543,Mburucuyá verde - Passiflora sp.,Frutas,,Frutas,100,g,59,3.2,15.7,1.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/543.htm
543-xls,Mburucuyá verde,Frutas,,Frutas,100,g,59,3.2,15.7,1.6,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Frutas.xls
544,Mburucuyá maduro - Passiflora sp.,Frutas,,Frutas,100,g,84,4.7,23.4,1.7,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/544.htm
544-xls,Mburucuyá maduro,Frutas,,Frutas,100,g,84,4.7,23.4,1.7,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Frutas.xls
545,Ubajay - Eugenia myrciantes,Frutas,,Frutas,100,g,49,1.1,8.1,1.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/545.htm
545-xls,Ubajay,Frutas,,Frutas,100,g,49,1.1,8.1,1.6,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Frutas.xls
546,Dulce de Leche Light,Azucares y dulces,,Azucares y dulces,100,g,260,6.2,52.9,1.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/546.htm
547,Dulce de leche repostero suelto,Azucares y dulces,,Azucares y dulces,100,g,337,5.3,7.9,7.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/547.htm
548,Dulce de leche para reposteria,Azucares y dulces,,Azucares y dulces,100,g,317,7.3,55,7.5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/548.htm
549,Dulce de leche,Azucares y dulces,,Azucares y dulces,100,g,314,6.5,57.4,6.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/549.htm
550,Queso azul,Lacteos,,Lacteos,100,g,377,20,4.3,31.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/550.htm
551,Ricotta semidescremada,Lacteos,,Lacteos,100,g,168,11.6,4,11.7,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/551.htm
552,Queso Blanco Argentino Semimagro,Lacteos,,Lacteos,100,g,104,11.5,5.6,4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/552.htm
553,"Vacuno, hamburguesas crudas",Proteinas de origen animal,,Proteinas de origen animal,100,g,218,17.3,0.08,16.5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/553.htm
554,"Vacuno, hamburguesas cocidas",Proteinas de origen animal,,Proteinas de origen animal,100,g,248,20.5,0.1,18.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/554.htm
555,"Vacuno, hamburguesas light crudas",Proteinas de origen animal,,Proteinas de origen animal,100,g,175,18.4,0,11.3,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/555.htm
556,"Vacuno, hamburguesas light cocidas",Proteinas de origen animal,,Proteinas de origen animal,100,g,199,21,0,12.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/556.htm
557,Carne de vizcacha - Lagostomus maximus maximus Blainv,Proteinas de origen animal,,Proteinas de origen animal,100,g,46,23.9,7.7,3.7,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/557.htm
557-xls,Carne de vizcacha,Proteinas de origen animal,,Proteinas de origen animal,100,g,46,23.9,7.7,3.7,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Carnes.xls
558,Hamburguesas light asada,Proteinas de origen animal,,Proteinas de origen animal,100,g,199,21,0,12.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/558.htm
559,Hamburguesas regulares de carne vacuna asadas,Proteinas de origen animal,,Proteinas de origen animal,100,g,248,20.5,0,18.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/559.htm
56,"Arveja, semilla, fresca, enlatada",Verduras,,Verduras,100,g,105,6,18.3,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/56.htm
560,Salchichas light tipo Viena,Proteinas de origen animal,,Proteinas de origen animal,100,g,136,14.2,9.8,4.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/560.htm
561,Salchichas light tipo Viena hervidas,Proteinas de origen animal,,Proteinas de origen animal,100,g,139,13.7,9.8,5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/561.htm
562,Salchichas tipo Viena,Proteinas de origen animal,,Proteinas de origen animal,100,g,211,11.3,10.8,13.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/562.htm
563,Salchichas tipo Viena hervidas,Proteinas de origen animal,,Proteinas de origen animal,100,g,209,11.8,10.5,13.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/563.htm
566,PAPA HERVIDA - Solanum tuberosum Spunta,Cereales y tuberculos,,Cereales y tuberculos,100,g,57.5,1.9,10.7,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/566.htm
567,PAPA COCIDA EN MICROONDAS - Solanum tuberosum Spunta,Cereales y tuberculos,,Cereales y tuberculos,100,g,97.2,3.3,17.8,1.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/567.htm
568,PAPA FRITA EN FREIDORA ELECTRICA - Solanum tuberosum Spunta,Cereales y tuberculos,,Cereales y tuberculos,100,g,171,4.5,21.4,7.5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/568.htm
569,PAPA FRITA EN SARTEN - Solanum tuberosum Spunta,Cereales y tuberculos,,Cereales y tuberculos,100,g,157.4,4.2,20.9,6.3,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/569.htm
57,"Arveja, semilla, seca, entera, cruda - Pisum sativum L.",Verduras,,Verduras,100,g,304,22.5,46.9,2.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/57.htm
57-xls,"Arveja, semilla, seca, entera, cruda",Verduras,,Verduras,100,g,304,22.5,46.9,2.9,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
571,PAPAS PRE-FRITAS CONGELADAS,Cereales y tuberculos,,Cereales y tuberculos,100,g,125.6,2.8,21.1,3.6,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/571.htm
572,PAPAS PREFRITAS CONGELADAS CON COCCION HOGARENA (EN FREIDORA CON ACEITE),Grasas y aceites,,Grasas y aceites,100,g,280.4,4.2,32.1,15,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/572.htm
573,PAPAS PREFRITAS CONGELADAS CON COCCION HOGARENA (EN HORNO),Cereales y tuberculos,,Cereales y tuberculos,100,g,228.6,3.8,28.3,11.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/573.htm
574,PAPAS PREFRITAS CONGELADAS CON POSTERIOR FREIDO HOGARENO EN SARTEN,Cereales y tuberculos,,Cereales y tuberculos,100,g,309,4.2,33,17.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/574.htm
58,"Arveja, semilla, seca, partida, cruda",Verduras,,Verduras,100,g,311,22,49.1,2.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/58.htm
59,"Arveja, semilla, seca, partida, hervida",Verduras,,Verduras,100,g,129,8.2,22.5,0.7,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/59.htm
6,"Cebada, grano, mondado, perlado, crudo",Cereales y tuberculos,,Cereales y tuberculos,100,g,317,10.2,65.6,1.5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/6.htm
60,"Avellana, pepita, seca - Corylus, avellana",Verduras,,Verduras,100,g,668,12.7,17.7,60.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/60.htm
60-xls,"Avellana, pepita, seca",Verduras,,Verduras,100,g,668,12.7,17.7,60.9,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
63,"Batata, frita - Ipomaea batatas Lam",Verduras,,Verduras,100,g,212,1.7,35,7.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/63.htm
63-xls,"Batata, frita",Verduras,,Verduras,100,g,212,1.7,35,7.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
64,"Berenjena, pulpa, fresca, cruda - Solaun melongena",Verduras,,Verduras,100,g,28,1.1,5.5,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/64.htm
64-xls,"Berenjena, pulpa, fresca, cruda",Verduras,,Verduras,100,g,28,1.1,5.5,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
65,"Berro (hojas y tallo), fresco, crudo - Nasturtium officinale R. Br.",Verduras,,Verduras,100,g,23,1.7,3.3,0.3,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/65.htm
65-xls,"Berro (hojas y tallo), fresco, crudo",Verduras,,Verduras,100,g,23,1.7,3.3,0.3,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
66,"Brócoli, tallo de hoja, fresco, crudo - Brassica oleracea itálica Plank",Verduras,,Verduras,100,g,37,3.3,5.5,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/66.htm
66-xls,"Brócoli, tallo de hoja, fresco, crudo",Verduras,,Verduras,100,g,37,3.3,5.5,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
67,"Cardo (penca y hojas), fresco, crudo - Cynara Cardundulus",Verduras,,Verduras,100,g,25,1.4,4.4,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/67.htm
67-xls,"Cardo (penca y hojas), fresco, crudo",Verduras,,Verduras,100,g,25,1.4,4.4,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
68,"Castaña de Pará, pepita, cruda - Bertholletia exceisa",Verduras,,Verduras,100,g,731,18.1,2.4,72.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/68.htm
68-xls,"Castaña de Pará, pepita, cruda",Verduras,,Verduras,100,g,731,18.1,2.4,72.1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
7,"Cebada, grano, mondado, perlado, hervido",Cereales y tuberculos,,Cereales y tuberculos,100,g,82,3.8,16.5,0.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/7.htm
71,"Coliflor, pimpollo, fresco, crudo - Brassica oleracea Acephala DC",Verduras,,Verduras,100,g,31,2.4,4.9,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/71.htm
71-xls,"Coliflor, pimpollo, fresco, crudo",Verduras,,Verduras,100,g,31,2.4,4.9,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
73,"Escarola crespa, hoja, cruda - Cichorioum endivia",Verduras,,Verduras,100,g,24,1.6,4,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/73.htm
73-xls,"Escarola crespa, hoja, cruda",Verduras,,Verduras,100,g,24,1.6,4,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
74,"Esparrago, tallo tierno, fresco, crudo - Asparagus officinalis",Verduras,,Verduras,100,g,26,2.2,3.9,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/74.htm
74-xls,"Esparrago, tallo tierno, fresco, crudo",Verduras,,Verduras,100,g,26,2.2,3.9,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
77,"Garbanzo, grano entero, seco, hervido - Cicer arietinum",Verduras,,Verduras,100,g,125,6.1,20.2,2.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/77.htm
77-xls,"Garbanzo, grano entero, seco, hervido",Verduras,,Verduras,100,g,125,6.1,20.2,2.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
78,"Habas, semilla inmadura, fresca, cruda - Vicia faba",Verduras,,Verduras,100,g,99,6.7,16.3,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/78.htm
78-xls,"Habas, semilla inmadura, fresca, cruda",Verduras,,Verduras,100,g,99,6.7,16.3,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
79,"Hinojo, tallo, fresco, crudo - Foeniculum vulgare Gaerth",Verduras,,Verduras,100,g,24,1.9,3.6,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/79.htm
79-xls,"Hinojo, tallo, fresco, crudo",Verduras,,Verduras,100,g,24,1.9,3.6,0.2,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
8,"Cebada, harina ""Genser"", cruda",Cereales y tuberculos,,Cereales y tuberculos,100,g,328,10.2,68,1.7,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/8.htm
80,"Lenteja, semilla entera, seca, cruda - Lens esculenta",Verduras,,Verduras,100,g,350,20.8,64.8,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/80.htm
80-xls,"Lenteja, semilla entera, seca, cruda",Verduras,,Verduras,100,g,350,20.8,64.8,0.8,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
81,"Maní, semilla con piel, crudo - Arachis Hypogea",Verduras,,Verduras,100,g,576,33.2,11.1,44.3,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/81.htm
81-xls,"Maní, semilla con piel, crudo",Verduras,,Verduras,100,g,576,33.2,11.1,44.3,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
82,"Maní, semilla sin piel, tostado",Verduras,,Verduras,100,g,592,34.8,10.8,45.5,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/82.htm
83,"Mastuerzo (hoja y pecíolo), fresco, crudo - Lepidium sativum",Verduras,,Verduras,100,g,51,4.2,5.3,1.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/83.htm
83-xls,"Mastuerzo (hoja y pecíolo), fresco, crudo",Verduras,,Verduras,100,g,51,4.2,5.3,1.4,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
86,"Nuez, pepita - Juglans regia",Verduras,,Verduras,100,g,715,13.9,13.2,67.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/86.htm
86-xls,"Nuez, pepita",Verduras,,Verduras,100,g,715,13.9,13.2,67.4,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
89,"Papa, pulpa sin cáscara, frita, bastón",Verduras,,Verduras,100,g,162,2.9,23.6,6.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/89.htm
9,"Centeno, harina, clara, cruda",Cereales y tuberculos,,Cereales y tuberculos,100,g,332,8.9,72.2,0.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/9.htm
90,"Pepino, pulpa, fresco, crudo - Cucumis sativus",Verduras,,Verduras,100,g,15,0.7,2.7,0.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/90.htm
90-xls,"Pepino, pulpa, fresco, crudo",Verduras,,Verduras,100,g,15,0.7,2.7,0.1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
91,"Perejil, hoja, fresco, crudo - Petroselium sativus Hoffm",Verduras,,Verduras,100,g,60,3.7,9,1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/91.htm
91-xls,"Perejil, hoja, fresco, crudo",Verduras,,Verduras,100,g,60,3.7,9,1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
92,"Piñon de araucaria, pepita, crudo",Verduras,,Verduras,100,g,221,14.6,37.9,1.2,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/92.htm
93,"Pistacho, pepita, crudo - Pistacia Vera",Verduras,,Verduras,100,g,648,22.3,18.1,54,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/93.htm
93-xls,"Pistacho, pepita, crudo",Verduras,,Verduras,100,g,648,22.3,18.1,54,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
94,"Poroto, semilla, seco, crudo - Phaseolus vulgaris",Verduras,,Verduras,100,g,290,23.9,42.3,2.8,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/94.htm
94-xls,"Poroto, semilla, seco, crudo",Verduras,,Verduras,100,g,290,23.9,42.3,2.8,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
95,"Poroto, semilla, enlatado - Phaseolus vulgaris",Verduras,,Verduras,100,g,89,8.4,11.9,0.9,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/95.htm
95-xls,"Poroto, semilla, enlatado",Verduras,,Verduras,100,g,89,8.4,11.9,0.9,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
96,"Puerro (bulbo, tallo y hojas), fresco, crudo - Allium porrum",Verduras,,Verduras,100,g,45,2.5,7.9,0.4,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/96.htm
96-xls,"Puerro (bulbo, tallo y hojas), fresco, crudo",Verduras,,Verduras,100,g,45,2.5,7.9,0.4,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
97,"Quinua, semilla, cruda - Chenopodium quinoa vild",Verduras,,Verduras,100,g,354,13.8,63.3,5.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/97.htm
97-xls,"Quinua, semilla, cruda",Verduras,,Verduras,100,g,354,13.8,63.3,5.1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
98,"Quinua, harina",Verduras,,Verduras,100,g,341,4.4,78.7,1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/98.htm
99,"Rabanito, raiz, fresco, crudo - Raphanus sativus",Verduras,,Verduras,100,g,29,1.3,5.8,0.1,https://www.argenfood.unlu.edu.ar/Tablas/Codigo/99.htm
99-xls,"Rabanito, raiz, fresco, crudo",Verduras,,Verduras,100,g,29,1.3,5.8,0.1,https://www.argenfood.unlu.edu.ar/Tablas/Grupo/Vegetales.xls
