external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
902,"Crema de chocolate, baja en calorías",Azucares y dulces,,Miscelánea,100,g,74.86,3.6,13.9,3.4,https://www.bedca.net/bdpub/index.php
901,Crema de coco,Cereales y tuberculos,,Miscelánea,100,g,124.02,2.9,19.1,3.5,https://www.bedca.net/bdpub/index.php
877,Crema de vainilla y mousse de chocolate,Azucares y dulces,,Miscelánea,100,g,130.88,4.0,22.5,6.5,https://www.bedca.net/bdpub/index.php
784,Crema inglesa,Azucares y dulces,,"Azúcar, chocolate y derivados",100,g,123.1,5.5,11.9,5.93,https://www.bedca.net/bdpub/index.php
787,Crema pastelera,Azucares y dulces,,"Azúcar, chocolate y derivados",100,g,157.96,4.9,22.3,5.37,https://www.bedca.net/bdpub/index.php
2484,Cremoso san millan,Leche y lacteos,,Lácteos y derivados,100,g,260.49,6.7,3.0,25.0,https://www.bedca.net/bdpub/index.php
2669,Croissant,Cereales y tuberculos,,Cereales y derivados,100,g,406.05,7.5,55.0,17.2,https://www.bedca.net/bdpub/index.php
1043,Croissant de chocolate,Azucares y dulces,,Cereales y derivados,100,g,478.56,5.6,79.1,15.2,https://www.bedca.net/bdpub/index.php
2268,Croquetas de pollo,Proteinas de origen animal,,Cárnicos y derivados,100,g,153.54,5.78,20.43,5.32,https://www.bedca.net/bdpub/index.php
2485,Cuajada,Leche y lacteos,,Lácteos y derivados,100,g,86.66,4.5,6.6,4.7,https://www.bedca.net/bdpub/index.php
2440,Cubata,Cereales y tuberculos,,Bebidas (no lácteas),100,g,108.88,0.0,7.35,0.0,https://www.bedca.net/bdpub/index.php
2622,Cubito de caldo,Cereales y tuberculos,,Miscelánea,100,g,249.47,15.7,5.0,18.7,https://www.bedca.net/bdpub/index.php
2621,Curry,Cereales y tuberculos,,Miscelánea,100,g,437.38,15.0,60.0,15.0,https://www.bedca.net/bdpub/index.php
2224,Dátil,Frutas,,Frutas y derivados,100,g,286.81,2.5,67.0,0.5,https://www.bedca.net/bdpub/index.php
2670,Donut,Cereales y tuberculos,,Cereales y derivados,100,g,393.52,6.1,42.0,22.4,https://www.bedca.net/bdpub/index.php
1044,"Donut, de chocolate",Azucares y dulces,,Cereales y derivados,100,g,452.2,4.93,51.33,25.25,https://www.bedca.net/bdpub/index.php
815,"Dorada, cruda",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,77.92,17.0,0.0,7.22,https://www.bedca.net/bdpub/index.php
2333,"Dorada, plancha",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,92.95,17.0,0.0,2.7,https://www.bedca.net/bdpub/index.php
2620,Empanada de carne,Proteinas de origen animal,,Miscelánea,100,g,297.97,21.91,12.01,18.11,https://www.bedca.net/bdpub/index.php
2619,Empanadilla,Cereales y tuberculos,,Miscelánea,100,g,246.56,4.76,29.74,12.03,https://www.bedca.net/bdpub/index.php
2388,Endibia,Verduras,,"Verduras, hortalizas y derivados",100,g,9.08,1.1,0.7,0.2,https://www.bedca.net/bdpub/index.php
2618,"Eneldo, seco",Cereales y tuberculos,,Miscelánea,100,g,291.23,19.9,42.2,4.4,https://www.bedca.net/bdpub/index.php
2671,Ensaimada,Cereales y tuberculos,,Cereales y derivados,100,g,455.98,5.7,38.4,31.3,https://www.bedca.net/bdpub/index.php
2389,Ensalada,Verduras,,"Verduras, hortalizas y derivados",100,g,19.13,1.11,2.99,0.28,https://www.bedca.net/bdpub/index.php
2617,Ensaladilla rusa,Cereales y tuberculos,,Miscelánea,100,g,109.7,2.7,9.76,6.68,https://www.bedca.net/bdpub/index.php
2390,Escarola,Verduras,,"Verduras, hortalizas y derivados",100,g,12.33,1.6,1.0,0.2,https://www.bedca.net/bdpub/index.php
1179,"Espárrago, verde",Verduras,,"Verduras, hortalizas y derivados",100,g,25.22,2.9,2.0,0.6,https://www.bedca.net/bdpub/index.php
2393,Esparragos blancos en conserva,Verduras,,"Verduras, hortalizas y derivados",100,g,24.19,1.9,3.4,0.3,https://www.bedca.net/bdpub/index.php
2394,"Espinaca, en conserva",Verduras,,"Verduras, hortalizas y derivados",100,g,14.59,2.2,0.52,0.4,https://www.bedca.net/bdpub/index.php
2395,"Espinaca, hervida",Verduras,,"Verduras, hortalizas y derivados",100,g,21.93,2.39,1.94,0.49,https://www.bedca.net/bdpub/index.php
861,"Espinaca, picada, congelada, cruda",Verduras,,"Verduras, hortalizas y derivados",100,g,22.16,2.71,1.0,0.8,https://www.bedca.net/bdpub/index.php
2616,Fabada,Cereales y tuberculos,,Miscelánea,100,g,157.15,6.06,13.42,8.82,https://www.bedca.net/bdpub/index.php
2334,"Faneca, cruda",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,75.48,15.4,1.0,1.0,https://www.bedca.net/bdpub/index.php
2615,Flamenquín,Cereales y tuberculos,,Miscelánea,100,g,229.69,19.2,4.4,15.13,https://www.bedca.net/bdpub/index.php
2486,Flan de huevo,Leche y lacteos,,Lácteos y derivados,100,g,132.46,4.8,20.4,3.4,https://www.bedca.net/bdpub/index.php
876,"Flan de huevo, bajo en calorías",Proteinas de origen animal,,Miscelánea,100,g,76.48,5.7,7.9,2.4,https://www.bedca.net/bdpub/index.php
2335,"Fletan, crudo",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,84.64,17.5,0.5,1.3,https://www.bedca.net/bdpub/index.php
2269,Foie gras,Cereales y tuberculos,,Cárnicos y derivados,100,g,441.92,10.0,3.0,44.0,https://www.bedca.net/bdpub/index.php
914,"Frambuesa, cruda",Frutas,,Frutas y derivados,100,g,37.96,1.2,7.0,0.53,https://www.bedca.net/bdpub/index.php
2225,Fresa,Frutas,,Frutas y derivados,100,g,35.71,0.7,7.0,0.5,https://www.bedca.net/bdpub/index.php
2602,Fritos de maíz,Cereales y tuberculos,,Miscelánea,100,g,563.97,6.6,51.0,37.31,https://www.bedca.net/bdpub/index.php
786,Fructosa,Azucares y dulces,,"Azúcar, chocolate y derivados",100,g,406.31,0.0,100.0,0.0,https://www.bedca.net/bdpub/index.php
2189,Frutos secos,Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,563.26,1.3,25.35,51.45,https://www.bedca.net/bdpub/index.php
1161,Fuet,Cereales y tuberculos,,Cárnicos y derivados,100,g,472.99,19.5,5.5,42.0,https://www.bedca.net/bdpub/index.php
1046,"Galleta ,tipo ""digestiva"", con chocolate",Azucares y dulces,,Cereales y derivados,100,g,510.95,6.8,66.5,24.1,https://www.bedca.net/bdpub/index.php
2672,Galleta salada,Cereales y tuberculos,,Cereales y derivados,100,g,407.79,9.4,69.2,10.0,https://www.bedca.net/bdpub/index.php
1048,"Galleta, barquillo, con jalea de frutas",Frutas,,Cereales y derivados,100,g,367.69,5.2,73.0,5.65,https://www.bedca.net/bdpub/index.php
1050,"Galleta, cubierta de chocolate",Azucares y dulces,,Cereales y derivados,100,g,541.09,5.7,67.4,27.6,https://www.bedca.net/bdpub/index.php
2673,"Galleta, genérico",Cereales y tuberculos,,Cereales y derivados,100,g,481.28,6.76,64.31,21.77,https://www.bedca.net/bdpub/index.php
1102,"Galleta, tipo ""Digestiva""",Cereales y tuberculos,,Cereales y derivados,100,g,466.48,6.3,63.2,20.82,https://www.bedca.net/bdpub/index.php
2674,Galletas integrales,Cereales y tuberculos,,Cereales y derivados,100,g,402.41,10.0,42.9,21.2,https://www.bedca.net/bdpub/index.php
875,"Galletas saladas, con queso",Leche y lacteos,,Miscelánea,100,g,479.62,11.8,49.1,26.26,https://www.bedca.net/bdpub/index.php
2675,Galletas tipo maria,Cereales y tuberculos,,Cereales y derivados,100,g,477.12,7.08,69.0,19.0,https://www.bedca.net/bdpub/index.php
1051,"Galletas, con chocolate, tipo ""cookies""",Azucares y dulces,,Cereales y derivados,100,g,489.13,6.2,64.3,22.92,https://www.bedca.net/bdpub/index.php
1052,"Galletas, de mantequilla",Aceites y grasas,,Cereales y derivados,100,g,481.6,7.0,68.0,20.0,https://www.bedca.net/bdpub/index.php
975,"Gallina, entera, cruda",Cereales y tuberculos,,Cárnicos y derivados,100,g,230.35,17.3,0.0,18.1,https://www.bedca.net/bdpub/index.php
2336,Gallo,Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,81.0,15.8,0.0,1.9,https://www.bedca.net/bdpub/index.php
817,"Gamba roja, cruda",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,89.18,18.0,0.0,1.81,https://www.bedca.net/bdpub/index.php
2337,"Gamba, hervida",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,95.49,19.78,0.0,1.71,https://www.bedca.net/bdpub/index.php
2191,"Garbanzo, en conserva",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,132.9,7.2,14.12,2.9,https://www.bedca.net/bdpub/index.php
2192,"Garbanzo, hervido",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,358.65,8.9,18.7,2.5,https://www.bedca.net/bdpub/index.php
1020,"Garbanzo, seco, crudo",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,334.24,19.3,49.25,6.3,https://www.bedca.net/bdpub/index.php
2614,Gazpacho,Cereales y tuberculos,,Miscelánea,100,g,33.7,0.6,1.6,2.8,https://www.bedca.net/bdpub/index.php
2613,Gelatina,Cereales y tuberculos,,Miscelánea,100,g,342.93,84.4,0.0,0.0,https://www.bedca.net/bdpub/index.php
1111,Germen de trigo,Cereales y tuberculos,,Cereales y derivados,100,g,335.14,25.0,33.3,11.11,https://www.bedca.net/bdpub/index.php
2441,Ginebra,Cereales y tuberculos,,Bebidas (no lácteas),100,g,219.02,0.0,0.0,0.0,https://www.bedca.net/bdpub/index.php
2676,Gofio,Cereales y tuberculos,,Cereales y derivados,100,g,397.24,10.8,81.57,2.48,https://www.bedca.net/bdpub/index.php
2612,Gomasio,Cereales y tuberculos,,Miscelánea,100,g,88.6,2.73,0.14,8.7,https://www.bedca.net/bdpub/index.php
2652,"Gominola, genérica",Azucares y dulces,,"Azúcar, chocolate y derivados",100,g,266.49,4.63,69.95,0.02,https://www.bedca.net/bdpub/index.php
2226,Granada,Frutas,,Frutas y derivados,100,g,62.38,1.0,13.7,0.3,https://www.bedca.net/bdpub/index.php
2547,Grasa de pollo,Proteinas de origen animal,,Grasas y aceites,100,g,882.55,0.0,0.0,99.8,https://www.bedca.net/bdpub/index.php
2396,Grelo,Verduras,,"Verduras, hortalizas y derivados",100,g,11.38,2.7,0.1,0.2,https://www.bedca.net/bdpub/index.php
1185,"Grosella negra, cruda",Frutas,,Frutas y derivados,100,g,35.76,1.48,7.1,0.1,https://www.bedca.net/bdpub/index.php
999,"Grosella, cruda",Frutas,,Frutas y derivados,100,g,26.55,1.1,5.0,0.2,https://www.bedca.net/bdpub/index.php
938,"Guayaba, sin piel, cruda",Frutas,,Frutas y derivados,100,g,56.99,0.82,11.9,0.6,https://www.bedca.net/bdpub/index.php
2611,"Guindilla, en polvo",Cereales y tuberculos,,Miscelánea,100,g,303.84,12.0,31.7,14.28,https://www.bedca.net/bdpub/index.php
2610,"Guindilla, picante",Cereales y tuberculos,,Miscelánea,100,g,44.55,1.87,6.7,1.1,https://www.bedca.net/bdpub/index.php
1175,"Guisante, congelado, crudo",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,62.12,5.4,8.8,0.5,https://www.bedca.net/bdpub/index.php
1045,"Guisante, congelado, hervido",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,60.35,6.0,6.89,0.9,https://www.bedca.net/bdpub/index.php
1049,"Guisante, seco, crudo",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,335.64,21.6,56.0,2.3,https://www.bedca.net/bdpub/index.php
2193,Guisantes en conserva,Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,66.59,5.6,9.7,0.5,https://www.bedca.net/bdpub/index.php
2609,Gusanito,Cereales y tuberculos,,Miscelánea,100,g,475.64,9.14,50.9,26.2,https://www.bedca.net/bdpub/index.php
2194,"Haba, fresca",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,57.17,4.6,8.6,0.4,https://www.bedca.net/bdpub/index.php
2195,"Haba, frita",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,57.17,4.6,8.6,0.4,https://www.bedca.net/bdpub/index.php
1123,"Haba, seca",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,356.19,26.1,58.3,1.5,https://www.bedca.net/bdpub/index.php
1128,"Haba, seca, remojada, hervida",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,58.13,5.8,7.2,0.6,https://www.bedca.net/bdpub/index.php
1054,Harina de avena,Cereales y tuberculos,,Cereales y derivados,100,g,351.98,15.0,57.7,6.4,https://www.bedca.net/bdpub/index.php
1055,"Harina de avena, cocida en agua",Cereales y tuberculos,,Cereales y derivados,100,g,46.15,1.4,8.0,0.9,https://www.bedca.net/bdpub/index.php
1056,Harina de cebada,Cereales y tuberculos,,Cereales y derivados,100,g,359.51,10.5,74.5,1.6,https://www.bedca.net/bdpub/index.php
1112,Harina de centeno,Cereales y tuberculos,,Cereales y derivados,100,g,357.62,8.2,75.9,1.8,https://www.bedca.net/bdpub/index.php
2644,Harina de maíz,Cereales y tuberculos,,Cereales y derivados,100,g,328.0,8.29,66.3,2.82,https://www.bedca.net/bdpub/index.php
1125,Harina de soja,Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,409.98,37.3,13.0,23.25,https://www.bedca.net/bdpub/index.php
1113,"Harina de trigo, integral",Cereales y tuberculos,,Cereales y derivados,100,g,320.36,11.5,62.6,2.18,https://www.bedca.net/bdpub/index.php
2487,Helado de chocolate,Leche y lacteos,,Lácteos y derivados,100,g,227.29,3.8,28.2,11.0,https://www.bedca.net/bdpub/index.php
2488,Helado de fresa,Leche y lacteos,,Lácteos y derivados,100,g,199.43,3.2,27.6,8.4,https://www.bedca.net/bdpub/index.php
2489,Helado de nata,Leche y lacteos,,Lácteos y derivados,100,g,210.49,3.9,24.4,10.8,https://www.bedca.net/bdpub/index.php
2270,"Higado de pollo, crudo",Proteinas de origen animal,,Cárnicos y derivados,100,g,136.31,22.12,1.2,4.7,https://www.bedca.net/bdpub/index.php
967,"Hígado, de cerdo, crudo",Proteinas de origen animal,,Cárnicos y derivados,100,g,119.67,21.4,0.0,3.7,https://www.bedca.net/bdpub/index.php
1053,"Hígado, de vaca/buey, crudo",Cereales y tuberculos,,Cárnicos y derivados,100,g,135.52,21.1,3.5,4.02,https://www.bedca.net/bdpub/index.php
2607,Hojaldre,Cereales y tuberculos,,Miscelánea,100,g,550.12,7.4,44.2,38.5,https://www.bedca.net/bdpub/index.php
2442,Horchata,Cereales y tuberculos,,Bebidas (no lácteas),100,g,97.83,1.2,17.0,2.7,https://www.bedca.net/bdpub/index.php
757,"Huevo de codorniz, entero, crudo",Proteinas de origen animal,,Huevos y derivados,100,g,153.01,13.1,0.4,11.1,https://www.bedca.net/bdpub/index.php
1173,"Huevo de gallina, clara, cruda",Proteinas de origen animal,,Huevos y derivados,100,g,44.77,10.5,0.3,0.1,https://www.bedca.net/bdpub/index.php
758,"Huevo de gallina, escalfado",Proteinas de origen animal,,Huevos y derivados,100,g,146.17,12.6,0.3,10.6,https://www.bedca.net/bdpub/index.php
759,"Huevo de gallina, frito",Proteinas de origen animal,,Huevos y derivados,100,g,184.58,13.4,0.3,14.58,https://www.bedca.net/bdpub/index.php
2126,"Huevo de gallina, hervido, duro",Proteinas de origen animal,,Huevos y derivados,100,g,144.86,12.5,0.3,10.5,https://www.bedca.net/bdpub/index.php
760,"Huevo de gallina, pasado por agua",Proteinas de origen animal,,Huevos y derivados,100,g,143.64,12.5,0.3,10.36,https://www.bedca.net/bdpub/index.php
761,"Huevo de gallina, revuelto, con mantequilla",Proteinas de origen animal,,Huevos y derivados,100,g,227.95,10.2,0.8,20.72,https://www.bedca.net/bdpub/index.php
2125,"Huevo de gallina, yema, cruda",Proteinas de origen animal,,Huevos y derivados,100,g,354.95,16.5,2.3,31.5,https://www.bedca.net/bdpub/index.php
762,"Huevo de gallina, yema, desecada",Proteinas de origen animal,,Huevos y derivados,100,g,661.74,31.7,2.1,59.3,https://www.bedca.net/bdpub/index.php
763,"Huevo de pavo, entero, crudo",Proteinas de origen animal,,Huevos y derivados,100,g,163.12,13.7,1.2,11.9,https://www.bedca.net/bdpub/index.php
965,"Jamón cocido, categoría s/e",Proteinas de origen animal,,Cárnicos y derivados,100,g,113.48,21.0,0.4,3.0,https://www.bedca.net/bdpub/index.php
2272,"Jamón cocido, enlatado",Proteinas de origen animal,,Cárnicos y derivados,100,g,125.14,18.4,1.3,5.1,https://www.bedca.net/bdpub/index.php
1781,Jamón ibérico de bellota,Proteinas de origen animal,,Cárnicos y derivados,100,g,333.25,33.2,0.5,22.2,https://www.bedca.net/bdpub/index.php
1777,Jamón ibérico de cebo,Proteinas de origen animal,,Cárnicos y derivados,100,g,301.43,32.3,0.1,19.2,https://www.bedca.net/bdpub/index.php
2273,Jamón serrano,Proteinas de origen animal,,Cárnicos y derivados,100,g,317.69,28.8,0.2,22.6,https://www.bedca.net/bdpub/index.php
2606,Jengibre,Cereales y tuberculos,,Miscelánea,100,g,51.7,1.7,9.5,0.7,https://www.bedca.net/bdpub/index.php
2196,Judía blanca,Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,240.87,21.1,34.7,1.6,https://www.bedca.net/bdpub/index.php
2197,Judía pinta,Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,245.8,23.58,35.11,0.83,https://www.bedca.net/bdpub/index.php
878,"Judía verde, congelada, cruda",Verduras,,"Verduras, hortalizas y derivados",100,g,29.14,1.88,4.1,0.55,https://www.bedca.net/bdpub/index.php
2198,"Judía verde, cruda",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,27.51,2.2,3.7,0.4,https://www.bedca.net/bdpub/index.php
2397,"Judia verde, hervida",Verduras,,"Verduras, hortalizas y derivados",100,g,83.29,1.78,3.94,6.79,https://www.bedca.net/bdpub/index.php
2199,"Judías blancas, cocidas",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,322.87,21.4,54.8,1.5,https://www.bedca.net/bdpub/index.php
2398,Judias verdes en conserva,Verduras,,"Verduras, hortalizas y derivados",100,g,12.33,1.19,1.63,0.1,https://www.bedca.net/bdpub/index.php
818,"Jurel, crudo",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,111.81,15.4,0.8,1.97,https://www.bedca.net/bdpub/index.php
2123,Kebab,Cereales y tuberculos,,Miscelánea,100,g,303.54,8.8,16.7,7.9,https://www.bedca.net/bdpub/index.php
1168,Kefir,Leche y lacteos,,Lácteos y derivados,100,g,63.86,3.3,4.8,3.5,https://www.bedca.net/bdpub/index.php
2605,Ketchup,Cereales y tuberculos,,Miscelánea,100,g,103.75,3.4,21.7,0.2,https://www.bedca.net/bdpub/index.php
2228,Kiwi,Frutas,,Frutas y derivados,100,g,51.96,1.1,10.6,0.5,https://www.bedca.net/bdpub/index.php
2274,Lacón,Cereales y tuberculos,,Cárnicos y derivados,100,g,213.42,19.12,9.9,10.8,https://www.bedca.net/bdpub/index.php
2339,Langosta,Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,90.82,18.0,0.0,2.0,https://www.bedca.net/bdpub/index.php
2340,Langostino,Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,111.9,24.3,1.5,0.8,https://www.bedca.net/bdpub/index.php
2604,Lasaña,Cereales y tuberculos,,Miscelánea,100,g,137.31,6.3,10.3,7.9,https://www.bedca.net/bdpub/index.php
2603,"Laurel, hoja",Cereales y tuberculos,,Miscelánea,100,g,302.63,7.6,48.6,8.4,https://www.bedca.net/bdpub/index.php
907,"Leche condensada, entera, con azúcar",Leche y lacteos,,Lácteos y derivados,100,g,334.32,8.51,53.65,9.25,https://www.bedca.net/bdpub/index.php
2490,Leche de almendra,Leche y lacteos,,Lácteos y derivados,100,g,351.34,14.5,60.0,5.5,https://www.bedca.net/bdpub/index.php
1000,Leche de cabra,Leche y lacteos,,Lácteos y derivados,100,g,64.44,3.4,4.4,3.7,https://www.bedca.net/bdpub/index.php
911,Leche de coco,Leche y lacteos,,Lácteos y derivados,100,g,207.86,2.0,2.8,21.3,https://www.bedca.net/bdpub/index.php
1002,Leche de oveja,Leche y lacteos,,Lácteos y derivados,100,g,99.22,5.6,5.0,6.35,https://www.bedca.net/bdpub/index.php
2492,"Leche de vaca, desnatada, condensada, con azúcar",Leche y lacteos,,Lácteos y derivados,100,g,286.2,10.0,60.0,0.2,https://www.bedca.net/bdpub/index.php
2493,"Leche de vaca, entera",Leche y lacteos,,Lácteos y derivados,100,g,65.13,3.06,4.7,3.8,https://www.bedca.net/bdpub/index.php
912,"Leche en polvo, semidesnatada",Leche y lacteos,,Lácteos y derivados,100,g,443.56,29.8,43.9,16.3,https://www.bedca.net/bdpub/index.php
2518,"Leche fermentada, bifidobacterium, entera, natural",Leche y lacteos,,Lácteos y derivados,100,g,62.57,3.6,4.4,3.4,https://www.bedca.net/bdpub/index.php
2494,Leche materna,Leche y lacteos,,Lácteos y derivados,100,g,68.75,1.15,7.0,4.03,https://www.bedca.net/bdpub/index.php
913,Leche merengada,Leche y lacteos,,Lácteos y derivados,100,g,83.96,3.0,10.7,3.2,https://www.bedca.net/bdpub/index.php
915,"Leche, desnatada, pasteurizada",Leche y lacteos,,Lácteos y derivados,100,g,33.87,3.3,4.6,0.2,https://www.bedca.net/bdpub/index.php
916,"Leche, semidesnatada, pasteurizada",Leche y lacteos,,Lácteos y derivados,100,g,45.84,3.2,4.6,1.6,https://www.bedca.net/bdpub/index.php
2399,Lechuga,Verduras,,"Verduras, hortalizas y derivados",100,g,15.57,1.12,1.4,0.6,https://www.bedca.net/bdpub/index.php
2548,Lecitina de soja,Legumbres,,Grasas y aceites,100,g,501.2,0.0,8.0,53.0,https://www.bedca.net/bdpub/index.php
2275,"Lengua de cerdo, cruda",Proteinas de origen animal,,Cárnicos y derivados,100,g,156.09,16.0,0.0,10.3,https://www.bedca.net/bdpub/index.php
2276,"Lengua de cordero, cruda",Cereales y tuberculos,,Cárnicos y derivados,100,g,191.28,15.3,0.0,14.6,https://www.bedca.net/bdpub/index.php
983,"Lengua, de buey, cruda",Cereales y tuberculos,,Cárnicos y derivados,100,g,217.95,14.9,3.7,16.1,https://www.bedca.net/bdpub/index.php
985,"Lengua, de ternera, cruda",Cereales y tuberculos,,Cárnicos y derivados,100,g,135.11,17.8,0.0,7.1,https://www.bedca.net/bdpub/index.php
2341,Lenguado,Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,78.54,16.5,0.0,1.3,https://www.bedca.net/bdpub/index.php
820,"Lenguado, al horno",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,73.47,16.0,0.0,0.96,https://www.bedca.net/bdpub/index.php
2342,"Lenguado, frito",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,92.18,17.9,0.0,2.2,https://www.bedca.net/bdpub/index.php
2343,"Lenguado, plancha",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,134.8,15.36,0.47,7.97,https://www.bedca.net/bdpub/index.php
1126,"Lenteja, en conserva",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,73.69,6.28,11.4,0.21,https://www.bedca.net/bdpub/index.php
2200,"Lenteja, hervida",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,331.14,23.0,54.8,1.7,https://www.bedca.net/bdpub/index.php
1065,"Lenteja, seca, cruda",Legumbres,,"Legumbres, semillas, frutos secos y derivados",100,g,308.86,24.77,48.7,1.17,https://www.bedca.net/bdpub/index.php
2445,Licor benedictine,Cereales y tuberculos,,Bebidas (no lácteas),100,g,258.84,0.0,33.0,0.0,https://www.bedca.net/bdpub/index.php
2447,Licor de café,Cereales y tuberculos,,Bebidas (no lácteas),100,g,343.12,0.0,46.8,0.29,https://www.bedca.net/bdpub/index.php
2428,Licor de crema 15-17% vol.,Cereales y tuberculos,,Bebidas (no lácteas),100,g,322.3,0.0,20.9,14.8,https://www.bedca.net/bdpub/index.php
2448,Licores de frutas,Frutas,,Bebidas (no lácteas),100,g,225.79,0.1,35.0,0.0,https://www.bedca.net/bdpub/index.php
986,"Liebre, entera, cruda",Cereales y tuberculos,,Cárnicos y derivados,100,g,192.23,29.9,0.0,8.0,https://www.bedca.net/bdpub/index.php
821,"Lija, cruda",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,135.04,18.0,0.0,7.0,https://www.bedca.net/bdpub/index.php
1001,"Lima, cruda",Frutas,,Frutas y derivados,100,g,8.27,0.6,1.0,0.2,https://www.bedca.net/bdpub/index.php
2449,Limonada,Cereales y tuberculos,,Bebidas (no lácteas),100,g,11.52,0.5,1.9,0.2,https://www.bedca.net/bdpub/index.php
1003,"Litchi, crudo",Frutas,,Frutas y derivados,100,g,66.87,0.9,14.6,0.44,https://www.bedca.net/bdpub/index.php
2400,Lombarda,Verduras,,"Verduras, hortalizas y derivados",100,g,22.16,1.5,3.5,0.18,https://www.bedca.net/bdpub/index.php
2277,Lomo embuchado,Cereales y tuberculos,,Cárnicos y derivados,100,g,321.2,34.0,0.0,20.7,https://www.bedca.net/bdpub/index.php
2322,Longaniza,Cereales y tuberculos,,Cárnicos y derivados,100,g,344.77,25.0,0.0,27.5,https://www.bedca.net/bdpub/index.php
2344,Lubina,Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,84.63,18.0,0.0,1.3,https://www.bedca.net/bdpub/index.php
822,"Lucio, al horno",Proteinas de origen animal,,"Pescados, moluscos, reptiles, crustáceos y derivados",100,g,95.06,21.5,0.0,0.87,https://www.bedca.net/bdpub/index.php
943,"Macedonia de frutas, conserva en su jugo",Frutas,,Frutas y derivados,100,g,106.12,0.9,25.0,0.1,https://www.bedca.net/bdpub/index.php
2678,Magdalena,Cereales y tuberculos,,Cereales y derivados,100,g,384.99,6.1,39.9,22.4,https://www.bedca.net/bdpub/index.php
879,"Maíz, en mazorca, congelado, crudo",Verduras,,"Verduras, hortalizas y derivados",100,g,94.43,3.2,18.3,0.8,https://www.bedca.net/bdpub/index.php
1114,"Maíz, en mazorca, crudo",Verduras,,"Verduras, hortalizas y derivados",100,g,390.07,8.4,85.6,0.92,https://www.bedca.net/bdpub/index.php
2230,"Mandarina, congelada",Frutas,,Frutas y derivados,100,g,41.71,0.63,9.2,0.2,https://www.bedca.net/bdpub/index.php
1186,"Mango, crudo",Frutas,,Frutas y derivados,100,g,58.65,0.6,13.4,0.2,https://www.bedca.net/bdpub/index.php
2549,Manteca,Aceites y grasas,,Grasas y aceites,100,g,875.48,0.0,0.0,99.0,https://www.bedca.net/bdpub/index.php
756,Mantequilla salada,Aceites y grasas,,Grasas y aceites,100,g,730.02,0.7,0.5,82.0,https://www.bedca.net/bdpub/index.php
2550,"Mantequilla, baja en calorías",Aceites y grasas,,Grasas y aceites,100,g,500.67,3.3,0.0,55.1,https://www.bedca.net/bdpub/index.php
2551,Margarina de maíz,Aceites y grasas,,Grasas y aceites,100,g,714.77,0.9,0.9,80.0,https://www.bedca.net/bdpub/index.php
2552,"Margarina, baja en calorías",Aceites y grasas,,Grasas y aceites,100,g,361.94,1.62,0.4,40.0,https://www.bedca.net/bdpub/index.php
